year,carrier,salida,llegada,diff
2013,EV,2013-07-31T06:00:00Z,2013-01-31T06:50:00Z,-260590
2013,AA,2013-07-31T06:00:00Z,2013-01-31T06:40:00Z,-260600
2013,B6,2013-07-31T06:00:00Z,2013-01-31T06:50:00Z,-260590
2013,B6,2013-07-31T06:00:00Z,2013-01-31T06:05:00Z,-260635
2013,UA,2013-07-31T06:00:00Z,2013-01-31T06:45:00Z,-260595
2013,B6,2013-07-31T06:00:00Z,2013-01-31T06:55:00Z,-260585
2013,UA,2013-07-31T06:00:00Z,2013-01-31T06:51:00Z,-260589
2013,UA,2013-07-31T06:00:00Z,2013-01-31T06:45:00Z,-260595
2013,9E,2013-07-31T07:00:00Z,2013-01-31T07:00:00Z,-260640
2013,DL,2013-07-31T07:00:00Z,2013-01-31T07:00:00Z,-260640
2013,DL,2013-07-31T07:00:00Z,2013-01-31T07:00:00Z,-260640
2013,US,2013-07-31T07:00:00Z,2013-01-31T07:00:00Z,-260640
2013,US,2013-07-31T06:00:00Z,2013-01-31T06:55:00Z,-260585
2013,UA,2013-07-31T06:00:00Z,2013-01-31T06:59:00Z,-260581
2013,DL,2013-07-31T07:00:00Z,2013-01-31T07:00:00Z,-260640
2013,DL,2013-07-31T07:00:00Z,2013-01-31T07:00:00Z,-260640
2013,DL,2013-07-31T07:00:00Z,2013-01-31T07:00:00Z,-260640
2013,DL,2013-07-31T06:00:00Z,2013-01-31T06:55:00Z,-260585
2013,AA,2013-07-31T07:00:00Z,2013-01-31T07:00:00Z,-260640
2013,US,2013-07-31T07:00:00Z,2013-01-31T07:00:00Z,-260640
2013,AA,2013-07-31T07:00:00Z,2013-01-31T07:00:00Z,-260640
2013,B6,2013-07-31T07:00:00Z,2013-01-31T07:00:00Z,-260640
2013,UA,2013-07-31T07:00:00Z,2013-01-31T07:00:00Z,-260640
2013,DL,2013-07-31T07:00:00Z,2013-01-31T07:00:00Z,-260640
2013,EV,2013-07-31T07:00:00Z,2013-01-31T07:05:00Z,-260635
2013,WN,2013-07-31T07:00:00Z,2013-01-31T07:00:00Z,-260640
2013,MQ,2013-07-31T07:00:00Z,2013-01-31T07:10:00Z,-260630
2013,B6,2013-07-31T07:00:00Z,2013-01-31T07:05:00Z,-260635
2013,MQ,2013-07-31T06:00:00Z,2013-01-31T06:30:00Z,-260610
2013,UA,2013-07-31T07:00:00Z,2013-01-31T07:04:00Z,-260636
2013,DL,2013-07-31T07:00:00Z,2013-01-31T07:00:00Z,-260640
2013,WN,2013-07-31T06:00:00Z,2013-01-31T06:55:00Z,-260585
2013,AA,2013-07-31T07:00:00Z,2013-01-31T07:05:00Z,-260635
2013,UA,2013-07-31T07:00:00Z,2013-01-31T07:09:00Z,-260631
2013,VX,2013-07-31T07:00:00Z,2013-01-31T07:15:00Z,-260625
2013,UA,2013-07-31T06:00:00Z,2013-01-31T06:19:00Z,-260621
2013,DL,2013-07-31T07:00:00Z,2013-01-31T07:15:00Z,-260625
2013,AA,2013-07-31T07:00:00Z,2013-01-31T07:15:00Z,-260625
2013,UA,2013-07-31T07:00:00Z,2013-01-31T07:15:00Z,-260625
2013,AS,2013-07-31T07:00:00Z,2013-01-31T07:20:00Z,-260620
2013,UA,2013-07-31T07:00:00Z,2013-01-31T07:15:00Z,-260625
2013,UA,2013-07-31T07:00:00Z,2013-01-31T07:20:00Z,-260620
2013,EV,2013-07-31T07:00:00Z,2013-01-31T07:20:00Z,-260620
2013,UA,2013-07-31T07:00:00Z,2013-01-31T07:20:00Z,-260620
2013,AA,2013-07-31T07:00:00Z,2013-01-31T07:25:00Z,-260615
2013,UA,2013-07-31T07:00:00Z,2013-01-31T07:24:00Z,-260616
2013,EV,2013-07-31T07:00:00Z,2013-01-31T07:14:00Z,-260626
2013,EV,2013-07-31T07:00:00Z,2013-01-31T07:30:00Z,-260610
2013,B6,2013-07-31T07:00:00Z,2013-01-31T07:29:00Z,-260611
2013,AA,2013-07-31T07:00:00Z,2013-01-31T07:30:00Z,-260610
2013,VX,2013-07-31T07:00:00Z,2013-01-31T07:30:00Z,-260610
2013,EV,2013-07-31T07:00:00Z,2013-01-31T07:31:00Z,-260609
2013,WN,2013-07-31T07:00:00Z,2013-01-31T07:25:00Z,-260615
2013,DL,2013-07-31T07:00:00Z,2013-01-31T07:30:00Z,-260610
2013,EV,2013-07-31T07:00:00Z,2013-01-31T07:20:00Z,-260620
2013,B6,2013-07-31T07:00:00Z,2013-01-31T07:30:00Z,-260610
2013,B6,2013-07-31T07:00:00Z,2013-01-31T07:30:00Z,-260610
2013,AA,2013-07-31T07:00:00Z,2013-01-31T07:30:00Z,-260610
2013,AA,2013-07-31T07:00:00Z,2013-01-31T07:35:00Z,-260605
2013,WN,2013-07-31T07:00:00Z,2013-01-31T07:35:00Z,-260605
2013,VX,2013-07-31T07:00:00Z,2013-01-31T07:40:00Z,-260600
2013,9E,2013-07-31T07:00:00Z,2013-01-31T07:45:00Z,-260595
2013,B6,2013-07-31T07:00:00Z,2013-01-31T07:47:00Z,-260593
2013,UA,2013-07-31T07:00:00Z,2013-01-31T07:45:00Z,-260595
2013,UA,2013-07-31T07:00:00Z,2013-01-31T07:43:00Z,-260597
2013,DL,2013-07-31T07:00:00Z,2013-01-31T07:45:00Z,-260595
2013,WN,2013-07-31T07:00:00Z,2013-01-31T07:45:00Z,-260595
2013,EV,2013-07-31T08:00:00Z,2013-01-31T08:02:00Z,-260638
2013,B6,2013-07-31T07:00:00Z,2013-01-31T07:50:00Z,-260590
2013,EV,2013-07-31T07:00:00Z,2013-01-31T07:52:00Z,-260588
2013,AA,2013-07-31T07:00:00Z,2013-01-31T07:50:00Z,-260590
2013,DL,2013-07-31T08:00:00Z,2013-01-31T08:00:00Z,-260640
2013,AA,2013-07-31T07:00:00Z,2013-01-31T07:55:00Z,-260585
2013,US,2013-07-31T08:00:00Z,2013-01-31T08:00:00Z,-260640
2013,B6,2013-07-31T07:00:00Z,2013-01-31T07:52:00Z,-260588
2013,B6,2013-07-31T07:00:00Z,2013-01-31T07:55:00Z,-260585
2013,UA,2013-07-31T07:00:00Z,2013-01-31T07:59:00Z,-260581
2013,AA,2013-07-31T07:00:00Z,2013-01-31T07:55:00Z,-260585
2013,B6,2013-07-31T07:00:00Z,2013-01-31T07:52:00Z,-260588
2013,US,2013-07-31T08:00:00Z,2013-01-31T08:00:00Z,-260640
2013,MQ,2013-07-31T07:00:00Z,2013-01-31T07:55:00Z,-260585
2013,MQ,2013-07-31T07:00:00Z,2013-01-31T07:55:00Z,-260585
2013,DL,2013-07-31T07:00:00Z,2013-01-31T07:55:00Z,-260585
2013,B6,2013-07-31T08:00:00Z,2013-01-31T08:00:00Z,-260640
2013,EV,2013-07-31T08:00:00Z,2013-01-31T08:01:00Z,-260639
2013,EV,2013-07-31T08:00:00Z,2013-01-31T08:04:00Z,-260636
2013,AA,2013-07-31T08:00:00Z,2013-01-31T08:00:00Z,-260640
2013,B6,2013-07-31T08:00:00Z,2013-01-31T08:00:00Z,-260640
2013,UA,2013-07-31T07:00:00Z,2013-01-31T07:55:00Z,-260585
2013,DL,2013-07-31T08:00:00Z,2013-01-31T08:00:00Z,-260640
2013,9E,2013-07-31T08:00:00Z,2013-01-31T08:00:00Z,-260640
2013,B6,2013-07-31T08:00:00Z,2013-01-31T08:00:00Z,-260640
2013,UA,2013-07-31T08:00:00Z,2013-01-31T08:00:00Z,-260640
2013,DL,2013-07-31T07:00:00Z,2013-01-31T07:59:00Z,-260581
2013,DL,2013-07-31T08:00:00Z,2013-01-31T08:00:00Z,-260640
2013,EV,2013-07-31T07:00:00Z,2013-01-31T07:56:00Z,-260584
2013,B6,2013-07-31T08:00:00Z,2013-01-31T08:00:00Z,-260640
2013,DL,2013-07-31T08:00:00Z,2013-01-31T08:00:00Z,-260640
2013,EV,2013-07-31T08:00:00Z,2013-01-31T08:00:00Z,-260640
2013,9E,2013-07-31T08:00:00Z,2013-01-31T08:05:00Z,-260635
2013,UA,2013-07-31T08:00:00Z,2013-01-31T08:07:00Z,-260633
2013,DL,2013-07-31T08:00:00Z,2013-01-31T08:05:00Z,-260635
2013,US,2013-07-31T07:00:00Z,2013-01-31T07:55:00Z,-260585
2013,MQ,2013-07-31T08:00:00Z,2013-01-31T08:15:00Z,-260625
2013,MQ,2013-07-31T08:00:00Z,2013-01-31T08:15:00Z,-260625
2013,FL,2013-07-31T08:00:00Z,2013-01-31T08:10:00Z,-260630
2013,DL,2013-07-31T08:00:00Z,2013-01-31T08:15:00Z,-260625
2013,EV,2013-07-31T08:00:00Z,2013-01-31T08:15:00Z,-260625
2013,B6,2013-07-31T08:00:00Z,2013-01-31T08:00:00Z,-260640
2013,MQ,2013-07-31T08:00:00Z,2013-01-31T08:15:00Z,-260625
2013,9E,2013-07-31T08:00:00Z,2013-01-31T08:15:00Z,-260625
2013,AA,2013-07-31T08:00:00Z,2013-01-31T08:20:00Z,-260620
2013,B6,2013-07-31T08:00:00Z,2013-01-31T08:15:00Z,-260625
2013,US,2013-07-31T08:00:00Z,2013-01-31T08:15:00Z,-260625
2013,DL,2013-07-31T08:00:00Z,2013-01-31T08:15:00Z,-260625
2013,DL,2013-07-31T08:00:00Z,2013-01-31T08:15:00Z,-260625
2013,DL,2013-07-31T08:00:00Z,2013-01-31T08:10:00Z,-260630
2013,EV,2013-07-31T08:00:00Z,2013-01-31T08:20:00Z,-260620
2013,9E,2013-07-31T08:00:00Z,2013-01-31T08:20:00Z,-260620
2013,EV,2013-07-31T08:00:00Z,2013-01-31T08:08:00Z,-260632
2013,EV,2013-07-31T08:00:00Z,2013-01-31T08:25:00Z,-260615
2013,MQ,2013-07-31T08:00:00Z,2013-01-31T08:30:00Z,-260610
2013,9E,2013-07-31T08:00:00Z,2013-01-31T08:30:00Z,-260610
2013,MQ,2013-07-31T08:00:00Z,2013-01-31T08:30:00Z,-260610
2013,US,2013-07-31T08:00:00Z,2013-01-31T08:25:00Z,-260615
2013,DL,2013-07-31T08:00:00Z,2013-01-31T08:25:00Z,-260615
2013,EV,2013-07-31T08:00:00Z,2013-01-31T08:30:00Z,-260610
2013,DL,2013-07-31T08:00:00Z,2013-01-31T08:29:00Z,-260611
2013,9E,2013-07-31T08:00:00Z,2013-01-31T08:29:00Z,-260611
2013,AA,2013-07-31T08:00:00Z,2013-01-31T08:25:00Z,-260615
2013,UA,2013-07-31T08:00:00Z,2013-01-31T08:27:00Z,-260613
2013,EV,2013-07-31T08:00:00Z,2013-01-31T08:30:00Z,-260610
2013,UA,2013-07-31T08:00:00Z,2013-01-31T08:29:00Z,-260611
2013,UA,2013-07-31T08:00:00Z,2013-01-31T08:30:00Z,-260610
2013,EV,2013-07-31T08:00:00Z,2013-01-31T08:20:00Z,-260620
2013,UA,2013-07-31T08:00:00Z,2013-01-31T08:40:00Z,-260600
2013,AA,2013-07-31T08:00:00Z,2013-01-31T08:30:00Z,-260610
2013,MQ,2013-07-31T08:00:00Z,2013-01-31T08:40:00Z,-260600
2013,EV,2013-07-31T08:00:00Z,2013-01-31T08:35:00Z,-260605
2013,B6,2013-07-31T08:00:00Z,2013-01-31T08:36:00Z,-260604
2013,B6,2013-07-31T08:00:00Z,2013-01-31T08:35:00Z,-260605
2013,B6,2013-07-31T08:00:00Z,2013-01-31T08:34:00Z,-260606
2013,UA,2013-07-31T08:00:00Z,2013-01-31T08:40:00Z,-260600
2013,EV,2013-07-31T08:00:00Z,2013-01-31T08:30:00Z,-260610
2013,EV,2013-07-31T08:00:00Z,2013-01-31T08:41:00Z,-260599
2013,US,2013-07-31T08:00:00Z,2013-01-31T08:45:00Z,-260595
2013,UA,2013-07-31T08:00:00Z,2013-01-31T08:42:00Z,-260598
2013,EV,2013-07-31T08:00:00Z,2013-01-31T08:44:00Z,-260596
2013,EV,2013-07-31T08:00:00Z,2013-01-31T08:49:00Z,-260591
2013,AA,2013-07-31T08:00:00Z,2013-01-31T08:50:00Z,-260590
2013,DL,2013-07-31T08:00:00Z,2013-01-31T08:50:00Z,-260590
2013,9E,2013-07-31T08:00:00Z,2013-01-31T08:50:00Z,-260590
2013,B6,2013-07-31T09:00:00Z,2013-01-31T09:00:00Z,-260640
2013,UA,2013-07-31T08:00:00Z,2013-01-31T08:53:00Z,-260587
2013,UA,2013-07-31T09:00:00Z,2013-01-31T09:00:00Z,-260640
2013,B6,2013-07-31T08:00:00Z,2013-01-31T08:53:00Z,-260587
2013,B6,2013-07-31T09:00:00Z,2013-01-31T09:00:00Z,-260640
2013,US,2013-07-31T09:00:00Z,2013-01-31T09:00:00Z,-260640
2013,UA,2013-07-31T08:00:00Z,2013-01-31T08:55:00Z,-260585
2013,UA,2013-07-31T08:00:00Z,2013-01-31T08:53:00Z,-260587
2013,DL,2013-07-31T09:00:00Z,2013-01-31T09:00:00Z,-260640
2013,B6,2013-07-31T09:00:00Z,2013-01-31T09:01:00Z,-260639
2013,UA,2013-07-31T09:00:00Z,2013-01-31T09:00:00Z,-260640
2013,DL,2013-07-31T09:00:00Z,2013-01-31T09:05:00Z,-260635
2013,AA,2013-07-31T09:00:00Z,2013-01-31T09:00:00Z,-260640
2013,US,2013-07-31T09:00:00Z,2013-01-31T09:00:00Z,-260640
2013,EV,2013-07-31T09:00:00Z,2013-01-31T09:00:00Z,-260640
2013,AA,2013-07-31T08:00:00Z,2013-01-31T08:55:00Z,-260585
2013,DL,2013-07-31T08:00:00Z,2013-01-31T08:59:00Z,-260581
2013,DL,2013-07-31T09:00:00Z,2013-01-31T09:05:00Z,-260635
2013,DL,2013-07-31T09:00:00Z,2013-01-31T09:00:00Z,-260640
2013,B6,2013-07-31T09:00:00Z,2013-01-31T09:05:00Z,-260635
2013,UA,2013-07-31T09:00:00Z,2013-01-31T09:01:00Z,-260639
2013,EV,2013-07-31T09:00:00Z,2013-01-31T09:10:00Z,-260630
2013,UA,2013-07-31T09:00:00Z,2013-01-31T09:00:00Z,-260640
2013,EV,2013-07-31T09:00:00Z,2013-01-31T09:01:00Z,-260639
2013,VX,2013-07-31T09:00:00Z,2013-01-31T09:15:00Z,-260625
2013,MQ,2013-07-31T09:00:00Z,2013-01-31T09:15:00Z,-260625
2013,AA,2013-07-31T09:00:00Z,2013-01-31T09:15:00Z,-260625
2013,DL,2013-07-31T09:00:00Z,2013-01-31T09:15:00Z,-260625
2013,EV,2013-07-31T09:00:00Z,2013-01-31T09:20:00Z,-260620
2013,AA,2013-07-31T09:00:00Z,2013-01-31T09:20:00Z,-260620
2013,UA,2013-07-31T09:00:00Z,2013-01-31T09:10:00Z,-260630
2013,DL,2013-07-31T09:00:00Z,2013-01-31T09:15:00Z,-260625
2013,B6,2013-07-31T09:00:00Z,2013-01-31T09:30:00Z,-260610
2013,EV,2013-07-31T09:00:00Z,2013-01-31T09:29:00Z,-260611
2013,B6,2013-07-31T09:00:00Z,2013-01-31T09:29:00Z,-260611
2013,UA,2013-07-31T09:00:00Z,2013-01-31T09:15:00Z,-260625
2013,B6,2013-07-31T06:00:00Z,2013-01-31T06:08:00Z,-260632
2013,B6,2013-07-31T09:00:00Z,2013-01-31T09:30:00Z,-260610
2013,VX,2013-07-31T09:00:00Z,2013-01-31T09:25:00Z,-260615
2013,WN,2013-07-31T09:00:00Z,2013-01-31T09:30:00Z,-260610
2013,DL,2013-07-31T08:00:00Z,2013-01-31T08:25:00Z,-260615
2013,B6,2013-07-31T09:00:00Z,2013-01-31T09:30:00Z,-260610
2013,B6,2013-07-31T09:00:00Z,2013-01-31T09:35:00Z,-260605
2013,B6,2013-07-31T09:00:00Z,2013-01-31T09:33:00Z,-260607
2013,DL,2013-07-31T09:00:00Z,2013-01-31T09:30:00Z,-260610
2013,9E,2013-07-31T09:00:00Z,2013-01-31T09:40:00Z,-260600
2013,9E,2013-07-31T09:00:00Z,2013-01-31T09:40:00Z,-260600
2013,WN,2013-07-31T09:00:00Z,2013-01-31T09:40:00Z,-260600
2013,AA,2013-07-31T09:00:00Z,2013-01-31T09:45:00Z,-260595
2013,WN,2013-07-31T09:00:00Z,2013-01-31T09:45:00Z,-260595
2013,MQ,2013-07-31T09:00:00Z,2013-01-31T09:50:00Z,-260590
2013,VX,2013-07-31T09:00:00Z,2013-01-31T09:50:00Z,-260590
2013,MQ,2013-07-31T09:00:00Z,2013-01-31T09:55:00Z,-260585
2013,EV,2013-07-31T09:00:00Z,2013-01-31T09:44:00Z,-260596
2013,UA,2013-07-31T09:00:00Z,2013-01-31T09:34:00Z,-260606
2013,AA,2013-07-31T09:00:00Z,2013-01-31T09:45:00Z,-260595
2013,9E,2013-07-31T09:00:00Z,2013-01-31T09:55:00Z,-260585
2013,EV,2013-07-31T10:00:00Z,2013-01-31T10:00:00Z,-260640
2013,AA,2013-07-31T09:00:00Z,2013-01-31T09:55:00Z,-260585
2013,B6,2013-07-31T09:00:00Z,2013-01-31T09:59:00Z,-260581
2013,US,2013-07-31T09:00:00Z,2013-01-31T09:59:00Z,-260581
2013,UA,2013-07-31T09:00:00Z,2013-01-31T09:50:00Z,-260590
2013,US,2013-07-31T10:00:00Z,2013-01-31T10:00:00Z,-260640
2013,UA,2013-07-31T10:00:00Z,2013-01-31T10:00:00Z,-260640
2013,US,2013-07-31T10:00:00Z,2013-01-31T10:00:00Z,-260640
2013,DL,2013-07-31T10:00:00Z,2013-01-31T10:00:00Z,-260640
2013,HA,2013-07-31T10:00:00Z,2013-01-31T10:00:00Z,-260640
2013,UA,2013-07-31T10:00:00Z,2013-01-31T10:00:00Z,-260640
2013,DL,2013-07-31T09:00:00Z,2013-01-31T09:00:00Z,-260640
2013,DL,2013-07-31T10:00:00Z,2013-01-31T10:08:00Z,-260632
2013,FL,2013-07-31T10:00:00Z,2013-01-31T10:03:00Z,-260637
2013,B6,2013-07-31T09:00:00Z,2013-01-31T09:59:00Z,-260581
2013,MQ,2013-07-31T10:00:00Z,2013-01-31T10:05:00Z,-260635
2013,EV,2013-07-31T10:00:00Z,2013-01-31T10:15:00Z,-260625
2013,US,2013-07-31T10:00:00Z,2013-01-31T10:15:00Z,-260625
2013,UA,2013-07-31T10:00:00Z,2013-01-31T10:15:00Z,-260625
2013,UA,2013-07-31T10:00:00Z,2013-01-31T10:13:00Z,-260627
2013,B6,2013-07-31T10:00:00Z,2013-01-31T10:17:00Z,-260623
2013,EV,2013-07-31T09:00:00Z,2013-01-31T09:59:00Z,-260581
2013,AA,2013-07-31T10:00:00Z,2013-01-31T10:25:00Z,-260615
2013,US,2013-07-31T10:00:00Z,2013-01-31T10:20:00Z,-260620
2013,DL,2013-07-31T10:00:00Z,2013-01-31T10:00:00Z,-260640
2013,DL,2013-07-31T10:00:00Z,2013-01-31T10:30:00Z,-260610
2013,US,2013-07-31T10:00:00Z,2013-01-31T10:29:00Z,-260611
2013,EV,2013-07-31T10:00:00Z,2013-01-31T10:30:00Z,-260610
2013,EV,2013-07-31T10:00:00Z,2013-01-31T10:14:00Z,-260626
2013,B6,2013-07-31T10:00:00Z,2013-01-31T10:25:00Z,-260615
2013,DL,2013-07-31T10:00:00Z,2013-01-31T10:30:00Z,-260610
2013,EV,2013-07-31T10:00:00Z,2013-01-31T10:30:00Z,-260610
2013,US,2013-07-31T10:00:00Z,2013-01-31T10:25:00Z,-260615
2013,UA,2013-07-31T10:00:00Z,2013-01-31T10:30:00Z,-260610
2013,EV,2013-07-31T10:00:00Z,2013-01-31T10:34:00Z,-260606
2013,B6,2013-07-31T10:00:00Z,2013-01-31T10:29:00Z,-260611
2013,B6,2013-07-31T10:00:00Z,2013-01-31T10:35:00Z,-260605
2013,B6,2013-07-31T10:00:00Z,2013-01-31T10:29:00Z,-260611
2013,EV,2013-07-31T10:00:00Z,2013-01-31T10:38:00Z,-260602
2013,AA,2013-07-31T10:00:00Z,2013-01-31T10:30:00Z,-260610
2013,AA,2013-07-31T10:00:00Z,2013-01-31T10:35:00Z,-260605
2013,EV,2013-07-31T10:00:00Z,2013-01-31T10:29:00Z,-260611
2013,EV,2013-07-31T09:00:00Z,2013-01-31T09:59:00Z,-260581
2013,EV,2013-07-31T10:00:00Z,2013-01-31T10:40:00Z,-260600
2013,UA,2013-07-31T10:00:00Z,2013-01-31T10:28:00Z,-260612
2013,EV,2013-07-31T10:00:00Z,2013-01-31T10:44:00Z,-260596
2013,DL,2013-07-31T10:00:00Z,2013-01-31T10:55:00Z,-260585
2013,DL,2013-07-31T10:00:00Z,2013-01-31T10:55:00Z,-260585
2013,B6,2013-07-31T10:00:00Z,2013-01-31T10:55:00Z,-260585
2013,US,2013-07-31T11:00:00Z,2013-01-31T11:00:00Z,-260640
2013,MQ,2013-07-31T10:00:00Z,2013-01-31T10:55:00Z,-260585
2013,DL,2013-07-31T11:00:00Z,2013-01-31T11:00:00Z,-260640
2013,DL,2013-07-31T11:00:00Z,2013-01-31T11:00:00Z,-260640
2013,DL,2013-07-31T11:00:00Z,2013-01-31T11:00:00Z,-260640
2013,US,2013-07-31T11:00:00Z,2013-01-31T11:00:00Z,-260640
2013,EV,2013-07-31T11:00:00Z,2013-01-31T11:00:00Z,-260640
2013,UA,2013-07-31T11:00:00Z,2013-01-31T11:00:00Z,-260640
2013,DL,2013-07-31T11:00:00Z,2013-01-31T11:05:00Z,-260635
2013,MQ,2013-07-31T11:00:00Z,2013-01-31T11:00:00Z,-260640
2013,UA,2013-07-31T10:00:00Z,2013-01-31T10:00:00Z,-260640
2013,UA,2013-07-31T10:00:00Z,2013-01-31T10:49:00Z,-260591
2013,DL,2013-07-31T11:00:00Z,2013-01-31T11:10:00Z,-260630
2013,B6,2013-07-31T10:00:00Z,2013-01-31T10:55:00Z,-260585
2013,UA,2013-07-31T11:00:00Z,2013-01-31T11:03:00Z,-260637
2013,WN,2013-07-31T11:00:00Z,2013-01-31T11:10:00Z,-260630
2013,MQ,2013-07-31T11:00:00Z,2013-01-31T11:15:00Z,-260625
2013,UA,2013-07-31T11:00:00Z,2013-01-31T11:17:00Z,-260623
2013,B6,2013-07-31T11:00:00Z,2013-01-31T11:10:00Z,-260630
2013,B6,2013-07-31T11:00:00Z,2013-01-31T11:15:00Z,-260625
2013,MQ,2013-07-31T11:00:00Z,2013-01-31T11:15:00Z,-260625
2013,AA,2013-07-31T11:00:00Z,2013-01-31T11:15:00Z,-260625
2013,EV,2013-07-31T11:00:00Z,2013-01-31T11:15:00Z,-260625
2013,B6,2013-07-31T11:00:00Z,2013-01-31T11:20:00Z,-260620
2013,AA,2013-07-31T11:00:00Z,2013-01-31T11:15:00Z,-260625
2013,B6,2013-07-31T11:00:00Z,2013-01-31T11:25:00Z,-260615
2013,B6,2013-07-31T11:00:00Z,2013-01-31T11:25:00Z,-260615
2013,UA,2013-07-31T11:00:00Z,2013-01-31T11:25:00Z,-260615
2013,YV,2013-07-31T11:00:00Z,2013-01-31T11:36:00Z,-260604
2013,AA,2013-07-31T11:00:00Z,2013-01-31T11:25:00Z,-260615
2013,UA,2013-07-31T11:00:00Z,2013-01-31T11:30:00Z,-260610
2013,US,2013-07-31T11:00:00Z,2013-01-31T11:30:00Z,-260610
2013,DL,2013-07-31T11:00:00Z,2013-01-31T11:35:00Z,-260605
2013,VX,2013-07-31T10:00:00Z,2013-01-31T10:30:00Z,-260610
2013,UA,2013-07-31T11:00:00Z,2013-01-31T11:35:00Z,-260605
2013,WN,2013-07-31T11:00:00Z,2013-01-31T11:00:00Z,-260640
2013,DL,2013-07-31T11:00:00Z,2013-01-31T11:35:00Z,-260605
2013,MQ,2013-07-31T08:00:00Z,2013-01-31T08:29:00Z,-260611
2013,B6,2013-07-31T11:00:00Z,2013-01-31T11:39:00Z,-260601
2013,EV,2013-07-31T11:00:00Z,2013-01-31T11:44:00Z,-260596
2013,AA,2013-07-31T11:00:00Z,2013-01-31T11:45:00Z,-260595
2013,DL,2013-07-31T11:00:00Z,2013-01-31T11:45:00Z,-260595
2013,MQ,2013-07-31T11:00:00Z,2013-01-31T11:55:00Z,-260585
2013,EV,2013-07-31T12:00:00Z,2013-01-31T12:00:00Z,-260640
2013,VX,2013-07-31T10:00:00Z,2013-01-31T10:30:00Z,-260610
2013,WN,2013-07-31T11:00:00Z,2013-01-31T11:55:00Z,-260585
2013,EV,2013-07-31T11:00:00Z,2013-01-31T11:55:00Z,-260585
2013,EV,2013-07-31T11:00:00Z,2013-01-31T11:58:00Z,-260582
2013,EV,2013-07-31T11:00:00Z,2013-01-31T11:53:00Z,-260587
2013,AA,2013-07-31T11:00:00Z,2013-01-31T11:55:00Z,-260585
2013,US,2013-07-31T12:00:00Z,2013-01-31T12:00:00Z,-260640
2013,UA,2013-07-31T12:00:00Z,2013-01-31T12:00:00Z,-260640
2013,US,2013-07-31T12:00:00Z,2013-01-31T12:00:00Z,-260640
2013,MQ,2013-07-31T12:00:00Z,2013-01-31T12:00:00Z,-260640
2013,DL,2013-07-31T11:00:00Z,2013-01-31T11:55:00Z,-260585
2013,DL,2013-07-31T12:00:00Z,2013-01-31T12:00:00Z,-260640
2013,WN,2013-07-31T12:00:00Z,2013-01-31T12:00:00Z,-260640
2013,UA,2013-07-31T12:00:00Z,2013-01-31T12:00:00Z,-260640
2013,EV,2013-07-31T12:00:00Z,2013-01-31T12:00:00Z,-260640
2013,MQ,2013-07-31T11:00:00Z,2013-01-31T11:59:00Z,-260581
2013,AA,2013-07-31T12:00:00Z,2013-01-31T12:00:00Z,-260640
2013,DL,2013-07-31T12:00:00Z,2013-01-31T12:00:00Z,-260640
2013,DL,2013-07-31T12:00:00Z,2013-01-31T12:00:00Z,-260640
2013,EV,2013-07-31T12:00:00Z,2013-01-31T12:00:00Z,-260640
2013,MQ,2013-07-31T11:00:00Z,2013-01-31T11:45:00Z,-260595
2013,EV,2013-07-31T12:00:00Z,2013-01-31T12:00:00Z,-260640
2013,9E,2013-07-31T11:00:00Z,2013-01-31T11:59:00Z,-260581
2013,UA,2013-07-31T12:00:00Z,2013-01-31T12:03:00Z,-260637
2013,UA,2013-07-31T12:00:00Z,2013-01-31T12:00:00Z,-260640
2013,B6,2013-07-31T12:00:00Z,2013-01-31T12:08:00Z,-260632
2013,AA,2013-07-31T12:00:00Z,2013-01-31T12:10:00Z,-260630
2013,UA,2013-07-31T12:00:00Z,2013-01-31T12:09:00Z,-260631
2013,B6,2013-07-31T12:00:00Z,2013-01-31T12:09:00Z,-260631
2013,US,2013-07-31T12:00:00Z,2013-01-31T12:00:00Z,-260640
2013,AA,2013-07-31T12:00:00Z,2013-01-31T12:10:00Z,-260630
2013,DL,2013-07-31T12:00:00Z,2013-01-31T12:30:00Z,-260610
2013,B6,2013-07-31T12:00:00Z,2013-01-31T12:30:00Z,-260610
2013,EV,2013-07-31T12:00:00Z,2013-01-31T12:30:00Z,-260610
2013,9E,2013-07-31T12:00:00Z,2013-01-31T12:30:00Z,-260610
2013,WN,2013-07-31T12:00:00Z,2013-01-31T12:25:00Z,-260615
2013,UA,2013-07-31T12:00:00Z,2013-01-31T12:37:00Z,-260603
2013,B6,2013-07-31T12:00:00Z,2013-01-31T12:41:00Z,-260599
2013,UA,2013-07-31T11:00:00Z,2013-01-31T11:33:00Z,-260607
2013,UA,2013-07-31T12:00:00Z,2013-01-31T12:37:00Z,-260603
2013,EV,2013-07-31T12:00:00Z,2013-01-31T12:45:00Z,-260595
2013,MQ,2013-07-31T11:00:00Z,2013-01-31T11:55:00Z,-260585
2013,B6,2013-07-31T12:00:00Z,2013-01-31T12:42:00Z,-260598
2013,AA,2013-07-31T12:00:00Z,2013-01-31T12:45:00Z,-260595
2013,WN,2013-07-31T12:00:00Z,2013-01-31T12:45:00Z,-260595
2013,WN,2013-07-31T12:00:00Z,2013-01-31T12:30:00Z,-260610
2013,EV,2013-07-31T12:00:00Z,2013-01-31T12:44:00Z,-260596
